case_id,stored_dept,corrected_dept,confidence,county_dept,panel_dept,panel_used
2168047,,2,LOW,,2,1
2169793,,2,LOW,,2,1
2171401,,2,LOW,,2,1
2171439,,2,LOW,,2,1
2171475,,2,LOW,,2,1
2173210,,2,LOW,,2,1
2173252,,2,LOW,,2,1
2173254,,2,LOW,,2,1
2173256,,2,LOW,,2,1
2173281,,2,LOW,,2,1
2175288,,2,LOW,,2,1
2175302,,2,LOW,,2,1
2175348,,2,LOW,,2,1
2175355,,2,LOW,,2,1
2175357,,2,LOW,,2,1
2175368,,2,LOW,,2,1
2175383,,2,LOW,,2,1
2175400,,2,LOW,,2,1
2175637,,4,LOW,,4,1
2177121,,2,LOW,,2,1
2177169,,2,LOW,,2,1
2177186,,2,LOW,,2,1
2179266,,2,LOW,,2,1
2180958,,2,LOW,,2,1
2180961,,2,LOW,,2,1
2181030,,2,LOW,,2,1
2182397,,2,LOW,,2,1
2182495,,2,LOW,,2,1
2184237,,2,LOW,,2,1
2184315,,2,LOW,,2,1
2186365,,2,LOW,,2,1
2188487,,2,LOW,,2,1
2193565,,2,LOW,,2,1
2195164,,2,LOW,,2,1
2195168,,2,LOW,,2,1
2196928,,2,LOW,,2,1
2197020,,2,LOW,,2,1
2197043,,2,LOW,,2,1
2199558,,2,LOW,,2,1
2199566,,2,LOW,,2,1
2199606,,2,LOW,,2,1
2199613,,2,LOW,,2,1
2201417,,2,LOW,,2,1
2203069,,2,LOW,,2,1
2204995,,2,LOW,,2,1
2205056,,2,LOW,,2,1
2206991,,2,LOW,,2,2
2225440,,3,LOW,,3,1
2225471,,3,LOW,,3,1
2245945,,3,LOW,,3,1
2246083,,3,LOW,,3,1
2309549,,2,LOW,,2,1
2351871,,3,LOW,,3,2
2352556,,4,LOW,,4,1
2352879,,4,LOW,,4,1
2353069,,4,LOW,,4,1
2353120,,3,LOW,,3,2
2353461,,4,LOW,,4,1
2353475,,3,LOW,,3,2
2353703,,3,LOW,,3,2
2354436,,3,LOW,,3,1
2354852,,4,LOW,,4,1
2355244,,4,LOW,,4,1
2355979,,3,LOW,,3,2
2356004,,3,LOW,,3,2
2357079,,3,LOW,,3,2
2364394,,2,LOW,,2,1
2554902,,4,LOW,,4,1
2560032,,4,LOW,,4,1
3638662,,1,LOW,,1,1
3674722,,4,LOW,,4,1
3675058,,4,LOW,,4,1
3675138,,4,LOW,,4,1
3675426,,4,LOW,,4,1
3676780,,4,LOW,,4,1
3677119,,4,LOW,,4,1
3677156,,4,LOW,,4,1
3677729,,4,LOW,,4,1
3677882,,4,LOW,,4,1
3678036,,4,LOW,,4,1
3678527,,4,LOW,,4,1
3678798,,4,LOW,,4,1
3680349,,4,LOW,,4,1
3680730,,4,LOW,,4,1
3690409,,4,LOW,,4,1
3690452,,4,LOW,,4,1
3690554,,4,LOW,,4,1
3691133,,4,LOW,,4,1
3691391,,4,LOW,,4,1
3692803,,4,LOW,,4,1
3692898,,4,LOW,,4,1
3693029,,4,LOW,,4,1
3694304,,4,LOW,,4,1
3694414,,4,LOW,,4,1
3734319,,4,LOW,,4,1
3734475,,4,LOW,,4,1
3734634,,4,LOW,,4,1
3734766,,4,LOW,,4,1
3735061,,4,LOW,,4,1
3735255,,4,LOW,,4,1
3736151,,4,LOW,,4,1
3736330,,4,LOW,,4,1
3736554,,4,LOW,,4,1
3737095,,2,LOW,,2,1
3737222,,4,LOW,,4,1
3737476,,4,LOW,,4,1
3737596,,4,LOW,,4,1
3738206,,3,LOW,,3,1
3739302,,4,LOW,,4,1
3740236,,4,LOW,,4,1
3740343,,4,LOW,,4,1
3740453,,4,LOW,,4,1
3740642,,4,LOW,,4,1
3740682,,4,LOW,,4,1
3740788,,4,LOW,,4,1
3741035,,4,LOW,,4,1
3741093,,1,LOW,,1,1
3742078,,4,LOW,,4,1
3742583,,1,LOW,,1,1
3742794,,4,LOW,,4,1
3743220,,4,LOW,,4,1
3745760,,4,LOW,,4,1
3746745,,4,LOW,,4,1
3746840,,4,LOW,,4,1
3746870,,4,LOW,,4,1
3746929,,1,LOW,,1,1
3747085,,4,LOW,,4,1
3747456,,4,LOW,,4,1
3747867,,4,LOW,,4,1
3748146,,4,LOW,,4,1
3748310,,4,LOW,,4,1
3748601,,4,LOW,,4,1
3748664,,4,LOW,,4,1
3749534,,4,LOW,,4,1
3749652,,4,LOW,,4,1
3750569,,4,LOW,,4,1
3750786,,3,LOW,,3,1
3751003,,1,LOW,,1,1
3751305,,1,LOW,,1,1
3751770,,4,LOW,,4,1
3751970,,2,LOW,,2,2
3751977,,1,LOW,,1,1
3752011,,4,LOW,,4,1
3752209,,4,LOW,,4,1
3752225,,4,LOW,,4,1
3752254,,4,LOW,,4,1
3752309,,4,LOW,,4,1
3752529,,4,LOW,,4,1
3752586,,4,LOW,,4,1
3752687,,1,LOW,,1,1
3752826,,1,LOW,,1,1
3753441,,4,LOW,,4,1
3753818,,4,LOW,,4,1
3754292,,4,LOW,,4,1
3754435,,4,LOW,,4,1
3754469,,4,LOW,,4,1
3754703,,4,LOW,,4,1
3755028,,4,LOW,,4,1
3755083,,4,LOW,,4,1
3755338,,2,LOW,,2,2
3755444,,2,LOW,,2,2
3755596,,4,LOW,,4,1
3755624,,2,LOW,,2,2
3755677,,4,LOW,,4,1
3755877,,4,LOW,,4,1
3755933,,4,LOW,,4,1
3756056,,4,LOW,,4,1
3756167,,4,LOW,,4,1
3756308,,4,LOW,,4,1
3756345,,4,LOW,,4,1
3756384,,4,LOW,,4,1
3756978,,4,LOW,,4,1
3757130,,2,LOW,,2,2
3757294,,4,LOW,,4,1
3757417,,4,LOW,,4,1
3757612,,4,LOW,,4,1
3779486,,4,LOW,,4,1
3779808,,3,LOW,,3,1
3781350,,4,LOW,,4,1
3781705,,4,LOW,,4,1
3781826,,4,LOW,,4,1
3997052,,3,LOW,,3,1
3997665,,4,LOW,,4,1
3997867,,2,LOW,,2,1
3998047,,4,LOW,,4,1
3999770,,4,LOW,,4,1
4000233,,2,LOW,,2,1
4001045,,2,LOW,,2,1
4001087,,1,LOW,,1,1
4001338,,2,LOW,,2,1
4001603,,4,LOW,,4,1
4001667,,4,LOW,,4,1
4001731,,2,LOW,,2,2
4001891,,1,LOW,,1,1
4002251,,2,LOW,,2,2
4002385,,2,LOW,,2,2
4002694,,2,LOW,,2,1
4002894,,2,LOW,,2,2
4003881,,2,LOW,,2,2
4004288,,1,LOW,,1,1
4004708,,1,LOW,,1,2
4129851,,3,LOW,,3,1
4129968,,2,LOW,,2,1
4130832,,1,LOW,,1,1
4132040,,2,LOW,,2,1
4133307,,2,LOW,,2,1
4133494,,2,LOW,,2,1
4134964,,3,LOW,,3,1
4135402,,2,LOW,,2,1
4135764,,2,LOW,,2,1
4135942,,1,LOW,,1,1
4136273,,2,LOW,,2,1
4136596,,2,LOW,,2,1
4223333,,2,LOW,,2,2
4223600,,2,LOW,,2,1
4223784,,4,LOW,,4,1
4223964,,2,LOW,,2,2
4224164,,1,LOW,,1,1
4224298,,2,LOW,,2,2
4224900,,3,LOW,,3,1
4225098,,2,LOW,,2,2
4225300,,2,LOW,,2,1
4225906,,2,LOW,,2,2
4226311,,4,LOW,,4,1
4226585,,4,LOW,,4,1
4226661,,2,LOW,,2,2
4226873,,2,LOW,,2,2
4227057,,2,LOW,,2,2
4227177,,2,LOW,,2,2
4227349,,4,LOW,,4,1
4227513,,1,LOW,,1,1
4227533,,4,LOW,,4,1
4289741,,2,LOW,,2,2
4289924,,2,LOW,,2,2
4290239,,2,LOW,,2,2
4290697,,2,LOW,,2,2
4291106,,4,LOW,,4,1
4291679,,4,LOW,,4,1
4291709,,2,LOW,,2,2
4292040,,3,LOW,,3,1
4293775,,2,LOW,,2,2
4294012,,4,LOW,,4,1
4294085,,2,LOW,,2,2
4294282,,2,LOW,,2,2
4294478,,2,LOW,,2,2
4294526,,1,LOW,,1,1
4294895,,4,LOW,,4,1
4294916,,2,LOW,,2,1
4295068,,4,LOW,,4,1
4295254,,4,LOW,,4,1
4295606,,2,LOW,,2,2
4295733,,2,LOW,,2,2
4295847,,1,LOW,,1,2
4295910,,2,LOW,,2,2
4296270,,2,LOW,,2,2
4296504,,1,LOW,,1,1
4296807,,2,LOW,,2,2
4297202,,2,LOW,,2,2
4297278,,4,LOW,,4,1
4315605,,2,LOW,,2,1
4316299,,2,LOW,,2,1
4316341,,2,LOW,,2,1
4317684,,2,LOW,,2,1
4317942,,2,LOW,,2,1
4319286,,2,LOW,,2,1
4319420,,4,LOW,,4,1
4319576,,2,LOW,,2,1
4319947,,2,LOW,,2,1
4321256,,2,LOW,,2,1
4321357,,1,LOW,,1,1
4321591,,1,LOW,,1,3
4322836,,2,LOW,,2,1
4376899,,3,LOW,,3,1
4404427,,3,LOW,,3,1
4407432,,3,LOW,,3,1
4408298,,3,LOW,,3,1
4415353,,1,LOW,,1,1
4415594,,3,LOW,,3,2
4416661,,1,LOW,,1,1
4418798,,4,LOW,,4,1
4423729,,3,LOW,,3,1
4431034,,3,LOW,,3,2
4431230,,3,LOW,,3,2
4431469,,3,LOW,,3,1
4432195,,4,LOW,,4,1
4432904,,3,LOW,,3,2
4433085,,3,LOW,,3,2
4433562,,3,LOW,,3,2
4433568,,3,LOW,,3,2
4433603,,3,LOW,,3,2
4433652,,3,LOW,,3,1
4433736,,3,LOW,,3,2
4433897,,3,LOW,,3,2
4434105,,3,LOW,,3,2
4434304,,3,LOW,,3,2
4434584,,3,LOW,,3,2
4435331,,3,LOW,,3,2
4435676,,3,LOW,,3,2
4435694,,3,LOW,,3,2
4435814,,3,LOW,,3,2
4435841,,3,LOW,,3,2
4435881,,3,LOW,,3,2
4435886,,3,LOW,,3,2
4435936,,3,LOW,,3,2
4435977,,3,LOW,,3,2
4436224,,3,LOW,,3,2
4436347,,3,LOW,,3,2
4436385,,3,LOW,,3,2
4437020,,3,LOW,,3,2
4437495,,3,LOW,,3,2
4437510,,3,LOW,,3,2
4437618,,3,LOW,,3,2
4437665,,3,LOW,,3,2
4437801,,3,LOW,,3,2
4437833,,3,LOW,,3,2
4438205,,3,LOW,,3,2
4438619,,3,LOW,,3,2
4439031,,4,LOW,,4,1
4439253,,3,LOW,,3,2
4439480,,3,LOW,,3,1
4440160,,3,LOW,,3,2
4440242,,3,LOW,,3,2
4440787,,3,LOW,,3,2
4440886,,3,LOW,,3,2
4441044,,1,LOW,,1,1
4441142,,3,LOW,,3,2
4464365,,1,LOW,,1,1
4501370,,2,LOW,,2,1
4501550,,2,LOW,,2,1
4502817,,2,LOW,,2,1
4503102,,2,LOW,,2,1
4503287,,2,LOW,,2,1
4503411,,2,LOW,,2,1
4503721,,2,LOW,,2,1
4504196,,2,LOW,,2,1
4504336,,2,LOW,,2,1
4504849,,2,LOW,,2,1
4505135,,2,LOW,,2,1
4505325,,2,LOW,,2,1
4505726,,2,LOW,,2,1
4505976,,2,LOW,,2,1
4506425,,2,LOW,,2,1
4506848,,2,LOW,,2,1
4506928,,2,LOW,,2,1
4506996,,2,LOW,,2,1
4507664,,2,LOW,,2,1
4507995,,2,LOW,,2,1
4508392,,2,LOW,,2,1
4509448,,2,LOW,,2,1
4509536,,2,LOW,,2,1
4510211,,2,LOW,,2,1
4510318,,2,LOW,,2,1
4510738,,2,LOW,,2,1
4510888,,2,LOW,,2,1
4511177,,2,LOW,,2,1
4511416,,2,LOW,,2,1
4511607,,2,LOW,,2,1
4512781,,2,LOW,,2,1
4513070,,2,LOW,,2,1
4513190,,2,LOW,,2,1
4513290,,2,LOW,,2,1
4513427,,2,LOW,,2,1
4513698,,2,LOW,,2,1
4513784,,2,LOW,,2,1
4513850,,2,LOW,,2,1
4514313,,2,LOW,,2,1
4514884,,2,LOW,,2,1
4515165,,2,LOW,,2,1
4515313,,2,LOW,,2,1
4515369,,2,LOW,,2,1
4515571,,2,LOW,,2,1
4515676,,2,LOW,,2,1
4515792,,2,LOW,,2,1
4515844,,2,LOW,,2,1
4515918,,2,LOW,,2,1
4516030,,2,LOW,,2,1
4516219,,2,LOW,,2,1
4516285,,2,LOW,,2,1
4516381,,2,LOW,,2,1
4516385,,2,LOW,,2,1
4516568,,2,LOW,,2,1
4516646,,2,LOW,,2,1
4516657,,2,LOW,,2,1
4516725,,2,LOW,,2,1
4516790,,2,LOW,,2,1
4516808,,2,LOW,,2,1
4516876,,2,LOW,,2,1
4517262,,2,LOW,,2,1
4517647,,2,LOW,,2,1
4517710,,2,LOW,,2,1
4517816,,2,LOW,,2,1
4518016,,2,LOW,,2,1
4518063,,2,LOW,,2,1
4518071,,2,LOW,,2,1
4518282,,2,LOW,,2,1
4518312,,2,LOW,,2,1
4518557,,2,LOW,,2,1
4518573,,2,LOW,,2,1
4518730,,2,LOW,,2,1
4518860,,2,LOW,,2,1
4518863,,2,LOW,,2,1
4519082,,2,LOW,,2,1
4519559,,2,LOW,,2,1
4519614,,2,LOW,,2,1
4519618,,2,LOW,,2,1
4519685,,2,LOW,,2,1
4519723,,2,LOW,,2,1
4519760,,2,LOW,,2,1
4519798,,2,LOW,,2,1
4519833,,2,LOW,,2,1
4519961,,2,LOW,,2,1
4519965,,2,LOW,,2,1
4520038,,2,LOW,,2,1
4520050,,2,LOW,,2,1
4520088,,2,LOW,,2,1
4520107,,2,LOW,,2,1
4520231,,2,LOW,,2,1
4520277,,2,LOW,,2,1
4520350,,2,LOW,,2,1
4520442,,2,LOW,,2,1
4520503,,2,LOW,,2,1
4520520,,2,LOW,,2,1
4520679,,2,LOW,,2,1
4520707,,2,LOW,,2,1
4520739,,2,LOW,,2,1
4521104,,2,LOW,,2,1
4521232,,2,LOW,,2,1
4521278,,2,LOW,,2,1
4521356,,2,LOW,,2,1
4521478,,2,LOW,,2,1
4521502,,2,LOW,,2,1
4521577,,2,LOW,,2,1
4521640,,2,LOW,,2,1
4521685,,2,LOW,,2,1
4521708,,2,LOW,,2,1
4521767,,2,LOW,,2,1
4521814,,2,LOW,,2,1
4521853,,2,LOW,,2,1
4521915,,2,LOW,,2,1
4521960,,2,LOW,,2,1
4522036,,2,LOW,,2,1
4522125,,2,LOW,,2,1
4522264,,2,LOW,,2,1
4522340,,2,LOW,,2,1
4522667,,2,LOW,,2,1
4522804,,2,LOW,,2,1
4522912,,2,LOW,,2,1
4523106,,2,LOW,,2,1
4523216,,2,LOW,,2,1
4523239,,1,LOW,,1,1
4523284,,2,LOW,,2,1
4523447,,2,LOW,,2,1
4523505,,2,LOW,,2,1
4523589,,2,LOW,,2,1
4523857,,2,LOW,,2,1
4523999,,2,LOW,,2,1
4524098,,2,LOW,,2,1
4524143,,2,LOW,,2,1
4524411,,2,LOW,,2,1
4524542,,2,LOW,,2,1
4524837,,2,LOW,,2,1
4524878,,2,LOW,,2,1
4525079,,2,LOW,,2,1
4525252,,2,LOW,,2,1
4525318,,2,LOW,,2,1
4525738,,2,LOW,,2,1
4525920,,2,LOW,,2,1
4526108,,2,LOW,,2,1
4526252,,2,LOW,,2,1
4526384,,2,LOW,,2,1
4526472,,2,LOW,,2,1
4526551,,2,LOW,,2,1
4526608,,2,LOW,,2,1
4526739,,2,LOW,,2,1
4526864,,2,LOW,,2,1
4527036,,2,LOW,,2,1
4527189,,2,LOW,,2,1
4527205,,2,LOW,,2,1
4527283,,2,LOW,,2,1
4527315,,2,LOW,,2,1
4527384,,2,LOW,,2,1
4527613,,2,LOW,,2,1
4527666,,2,LOW,,2,1
4527691,,2,LOW,,2,1
4527711,,2,LOW,,2,1
4527754,,2,LOW,,2,1
4527853,,2,LOW,,2,1
4527872,,2,LOW,,2,1
5557856,,1,LOW,,1,1
5558158,,4,LOW,,4,1
5560001,,4,LOW,,4,1
5561457,,4,LOW,,4,1
5561709,,4,LOW,,4,1
5562488,,4,LOW,,4,1
5564513,,4,LOW,,4,1
5566029,,4,LOW,,4,1
5566451,,4,LOW,,4,1
5689116,,4,LOW,,4,1
5689725,,4,LOW,,4,1
5691051,,4,LOW,,4,1
5692151,,4,LOW,,4,1
5692929,,4,LOW,,4,1
5693543,,4,LOW,,4,1
5694075,,4,LOW,,4,1
5694389,,4,LOW,,4,1
5696231,,4,LOW,,4,1
5697142,,4,LOW,,4,1
5713739,,4,LOW,,4,1
5714252,,4,LOW,,4,1
5714366,,4,LOW,,4,1
5714824,,1,LOW,,1,1
5714837,,4,LOW,,4,1
5715463,,4,LOW,,4,1
5715501,,4,LOW,,4,1
5715933,,4,LOW,,4,1
5716133,,4,LOW,,4,1
5716212,,4,LOW,,4,1
5716387,,4,LOW,,4,1
5716629,,4,LOW,,4,1
5716982,,3,LOW,,3,1
5717016,,4,LOW,,4,1
5717299,,4,LOW,,4,1
5717332,,4,LOW,,4,1
5717512,,4,LOW,,4,1
5717746,,4,LOW,,4,1
5718081,,4,LOW,,4,1
5718424,,4,LOW,,4,1
5718753,,4,LOW,,4,1
5719719,,1,LOW,,1,1
6776719,,1,LOW,,1,1
6777037,,2,LOW,,2,1
6777762,,1,LOW,,1,1
6778869,,4,LOW,,4,1
6779737,,1,LOW,,1,1
6779861,,1,LOW,,1,1
6779946,,2,LOW,,2,1
6779999,,2,LOW,,2,1
6780066,,2,LOW,,2,1
6784172,,2,LOW,,2,1
6784288,,2,LOW,,2,1
6784888,,2,LOW,,2,1
6785162,,2,LOW,,2,1
6787150,,2,LOW,,2,1
6788262,,2,LOW,,2,1
6789008,,2,LOW,,2,1
6789352,,1,LOW,,1,1
6789391,,2,LOW,,2,1
8594287,,4,LOW,,4,1
8596438,,3,LOW,,3,2
8602198,,3,LOW,,3,1
8604729,,3,LOW,,3,2
8607736,,3,LOW,,3,2
8608057,,3,LOW,,3,2
8610945,,3,LOW,,3,2
8611231,,3,LOW,,3,2
8611309,,3,LOW,,3,2
12280644,,2,LOW,,2,1
12280764,,2,LOW,,2,1
12280777,,3,LOW,,3,1
12280794,,3,LOW,,3,1
12280871,,1,LOW,,1,2
12280968,,4,LOW,,4,1
12281549,,1,LOW,,1,1
12281578,,2,LOW,,2,1
12281594,,2,LOW,,2,1
12281618,,4,LOW,,4,1
12281701,,1,LOW,,1,1
12281717,,4,LOW,,4,1
12281791,,3,LOW,,3,1
12292512,,2,LOW,,2,1
12293564,,2,LOW,,2,1
12293760,,2,LOW,,2,1
12293798,,2,LOW,,2,1
12293819,,2,LOW,,2,1
12293857,,2,LOW,,2,1
12296670,,2,LOW,,2,1
12296687,,4,LOW,,4,1
12299293,,2,LOW,,2,1
12299509,,2,LOW,,2,1
12302580,,2,LOW,,2,1
12303254,,2,LOW,,2,1
12303305,,2,LOW,,2,1
12303544,,2,LOW,,2,1
12305427,,2,LOW,,2,1
12309874,,2,LOW,,2,1
12309884,,2,LOW,,2,1
12309898,,2,LOW,,2,1
12309904,,1,LOW,,1,2
12309906,,1,LOW,,1,1
12309907,,1,LOW,,1,1
12309913,,2,LOW,,2,1
12309924,,4,LOW,,4,1
12309956,,1,LOW,,1,2
12309964,,4,LOW,,4,1
12309971,,2,LOW,,2,1
12309974,,1,LOW,,1,2
12309975,,1,LOW,,1,1
12309983,,1,LOW,,1,1
12309984,,1,LOW,,1,2
12309995,,4,LOW,,4,1
12310016,,2,LOW,,2,1
12310030,,1,LOW,,1,2
12310031,,1,LOW,,1,1
12310040,,4,LOW,,4,1
12310053,,2,LOW,,2,1
12310061,,2,LOW,,2,1
12310065,,2,LOW,,2,2
12310074,,2,LOW,,2,1
12310077,,2,LOW,,2,1
12310084,,4,LOW,,4,3
12310094,,2,LOW,,2,1
12310102,,2,LOW,,2,1
12310103,,1,LOW,,1,1
12310107,,1,LOW,,1,1
12310120,,1,LOW,,1,1
12310123,,2,LOW,,2,1
12310124,,1,LOW,,1,1
12310127,,2,LOW,,2,1
12310144,,3,LOW,,3,1
12310158,,4,LOW,,4,1
12310161,,2,LOW,,2,1
12310165,,1,LOW,,1,1
12310167,,3,LOW,,3,2
12310182,,2,LOW,,2,1
12310184,,3,LOW,,3,1
12310191,,1,LOW,,1,1
12310192,,2,LOW,,2,1
12310193,,1,LOW,,1,1
12310205,,1,LOW,,1,1
12310217,,2,LOW,,2,1
12310223,,1,LOW,,1,1
12310232,,2,LOW,,2,1
12310235,,1,LOW,,1,1
12310236,,3,LOW,,3,1
12310237,,2,LOW,,2,1
12310241,,2,LOW,,2,1
12310244,,1,LOW,,1,1
12310245,,3,LOW,,3,2
12310281,,1,LOW,,1,1
12310285,,2,LOW,,2,1
12310286,,1,LOW,,1,1
12310289,,1,LOW,,1,1
12310293,,2,LOW,,2,1
12310296,,3,LOW,,3,1
12310302,,2,LOW,,2,1
12310317,,2,LOW,,2,2
12310318,,3,LOW,,3,1
12310321,,2,LOW,,2,1
12310379,,2,LOW,,2,1
12310391,,2,LOW,,2,1
12310392,,2,LOW,,2,1
12310396,,2,LOW,,2,2
12310397,,2,LOW,,2,1
12310408,,1,LOW,,1,1
12310425,,1,LOW,,1,1
12310446,,1,LOW,,1,1
12310448,,3,LOW,,3,1
12310449,,3,LOW,,3,1
12310450,,1,LOW,,1,3
12310455,,2,LOW,,2,2
12310459,,4,LOW,,4,1
12310461,,3,LOW,,3,1
12310462,,2,LOW,,2,1
12310480,,1,LOW,,1,2
12310481,,2,LOW,,2,2
12310486,,2,LOW,,2,1
12310491,,1,LOW,,1,2
12310492,,2,LOW,,2,1
12310506,,1,LOW,,1,1
12310519,,4,LOW,,4,1
12310520,,2,LOW,,2,1
12310523,,2,LOW,,2,1
12310525,,2,LOW,,2,1
12310526,,2,LOW,,2,1
12310529,,3,LOW,,3,2
12310531,,4,LOW,,4,1
12310532,,4,LOW,,4,1
12310533,,2,LOW,,2,1
12310535,,1,LOW,,1,1
12310538,,2,LOW,,2,2
12310550,,1,LOW,,1,1
12310556,,4,LOW,,4,1
12310567,,4,LOW,,4,1
12310571,,2,LOW,,2,1
12310575,,4,LOW,,4,1
12310576,,2,LOW,,2,1
12310577,,2,LOW,,2,1
12310578,,3,LOW,,3,2
12310580,,2,LOW,,2,1
12310581,,1,LOW,,1,1
12310585,,4,LOW,,4,1
12310587,,4,LOW,,4,1
12310590,,4,LOW,,4,1
12310596,,1,LOW,,1,1
12310597,,2,LOW,,2,1
12310601,,4,LOW,,4,1
12310602,,2,LOW,,2,1
12310603,,4,LOW,,4,1
12310630,,3,LOW,,3,1
12310635,,2,LOW,,2,1
12310638,,4,LOW,,4,1
12310640,,2,LOW,,2,1
12310643,,1,LOW,,1,1
12310645,,2,LOW,,2,1
12310646,,2,LOW,,2,2
12310647,,2,LOW,,2,1
12310648,,1,LOW,,1,2
12310653,,4,LOW,,4,1
12310658,,2,LOW,,2,2
12310667,,2,LOW,,2,1
12310678,,1,LOW,,1,2
12310685,,4,LOW,,4,1
12310689,,1,LOW,,1,2
12310690,,1,LOW,,1,1
12310696,,1,LOW,,1,1
12310697,,1,LOW,,1,2
12310702,,4,LOW,,4,1
12321030,,2,LOW,,2,1
12321271,,2,LOW,,2,2
12321277,,1,LOW,,1,1
12321551,,3,LOW,,3,2
12321553,,3,LOW,,3,1
12321555,,1,LOW,,1,1
12321562,,1,LOW,,1,1
12321989,,2,LOW,,2,2
12322234,,4,LOW,,4,1
12322314,,2,LOW,,2,2
12322316,,1,LOW,,1,1
12322517,,3,LOW,,3,1
